year,exam,question,option1,option2,option3,option4,option5,correct
2006,bir,254. Está íntimamente ligada al receptor del linfocito T:,1. CD80 (B7.1).,2. CD86 (B7.2).,3. CD3.,4. CD28.,5. CD62L.,3
2006,bir,255. Los viriones de los retrovirus poseen:,"1. Varias moléculas de RNA, cada una de las cuales genera una sola proteína específica.",2. Una sola molécula de RNA bicatenario.,3. Dos moléculas de RNA monocatenario idénticas.,4. Una cadena de RNA y otra de DNA apareadas.,5. Una molécula de DNA bicatenario.,3
2006,bir,256. Si el percentil 95 de la talla de los recién nacidos de una determinada población es 55 cm. el:,1. 95% mide más de 55 cm.,2. 5% mide más de 55 cm.,3. 95% mide 55 cm.,4. 5% mide 55 o más cm.,5. 95% mide 55 o más cm.,2
2006,bir,257. Las proteínas G tienen:,1. Estructura tetramérica.,2. Ácido mirístico en la subunidad α.,3. Actividad GTPasa en la subunidad β.,4. Estructura altamente conservada entre tejidos.,5. Una cadena isoprenoide en la subunidad β.,2
2006,bir,258. La heteroplasmia consiste en:,1. Variación en la expresión de un gen.,2. Penetrancia incompleta.,3. Mosaicismo.,4. Manifestación de la pleiotropía.,5. Heterogeneidad del ADN mitocondrial.,5
2006,bir,259. Con respecto a la glicolisis y la gluconeogénesis:,1. No hay ningún intermediario de cinco carbonos.,2. Pueden tener lugar simultáneamente.,3. La regulación conjunta de las dos rutas tiene lugar en los enzimas comunes a ambas.,4. Hexoquinasa fosforila específicamente glucosa.,5. Los intermediarios estan fosforilados para evitar su salida de la mitocondria.,0
2006,bir,260. ¿En qué etapa de la meiosis se encuentran suspendidos los ovocitos primarios?:,1. Profase I.,2. Metafase I.,3. Anafase I.,4. Telofase I.,5. Meiosis II.,1
2005,bir,1. Un agente que está impidiendo la división bacteriana actúa como:,1. Antibiótico.,2. Bactericida.,3. Bacteriostático.,4. Desinfectante.,5. Esterilizante.,3
2005,bir,"2. Para esterilizar un catéter de plástico, se puede emplear:",1. Un horno Pasteur.,2. Filtración.,3. Una sal de amonio cuaternario.,4. Un autoclave de óxido de etileno.,5. Un autoclave convencional.,4
2005,bir,3. Un medio de cultivo es diferencial cuando:,1. Provoca la generación de esporas u otras formas de resistencia.,"2. Inhibe algunos microorganismos, pero no otros.",3. Favorece el crecimiento de determinados microorganismos.,4. Permite distinguir determinados microorganismos con respecto al resto.,5. Sólo permite el desarrollo de bacterias anaerobias.,4
2005,bir,4. Durante la síntesis del peptidoglucano bacteriano:,1. Se sintetiza un hexapéptido en el citoplasma.,2. Hay reacciones de transpeptidación.,3. Se libera L-alanina.,4. Actúan las murámico-permeasas.,5. La bacteria es insensible a las cefalosporinas.,2
2005,bir,"5. En la endospora bacteriana, el peptidoglicano está:",1. En el córtex.,2. En la cutícula.,3. En el periplasma.,4. En el exosporio.,5. Ausente.,1
2005,bir,"6. Energéticamente, el movimiento flagelar bacteriano depende directamente de:",1. El ATP.,2. El fosfoenolpiruvato.,3. La contracción de la flagelina.,4. Una quinasa específica.,5. El gradiente electroquímico.,5
2005,bir,7. E. coli es un microorganismo:,1. Psicrófilo.,2. Mesófilo.,3. Termófilo.,4. Xerófilo.,5. Acidófilo.,2
2005,bir,8. Una diferencia importante entre las bacterias respiradoras y fermentadoras es que las segundas:,1. Son anaerobias estrictas.,2. Son heterótrofos.,3. Sólo usan azúcares.,4. No generan gradiente electroquímico.,5. Usan principalmente fosforilación a nivel de sustrato.,5
2005,bir,9. Los plásmidos se caracterizan por:,1. Integrarse en el genoma de la célula hospedadora.,2. Dirigir el proceso de conjugación bacteriana.,3. Replicarse autónomamente.,4. Portar genes de resistencia a antibióticos o de virulencia.,5. Ser moléculas de DNA circular.,3
2005,bir,10. Los transposones bacterianos:,1. Poseen replicación autónoma.,2. Son un tipo de propfago.,3. No tienen secuencias de inserción.,4. Son plásmidos especializados.,5. Pueden incluir genes de  resistencia a antibióticos.,5
2005,bir,"11. Típicamente, las toxinas de tipo A-B producidas por bacterias patógenas:","1. Tienen dos subunidades, una de unión a las células y otra que actúa  intracelularmente.",2. Son simultáneamente hemolíticas y superantígenos.,3. Son simultáneamente hemolíticas y neurotóxicas.,4. Son glicoproteínas.,5. Son glicolípidos.,1
2005,bir,12. La toxina de Shiga (verotoxina):,1. No la produce Escherichia coli.,2. Abre canales iónicos en la membrana de los enterocitos.,3. Bloquea la transmisión nerviosa intestinal y el peristaltismo.,4. Hidroliza la elastina provocando la pérdida del tono del músculo intestinal.,"5. Inhibe la síntesis proteica de las células endoteliales, induciendo su lisis y colitis hemorrágica.",0
2005,bir,13. Los antibióticos aminoglucósidos se caracterizan porque:,1. Son muy hidrofóbicos y se excretan por vía hepática.,2. Se unen a la RNA polimerasa bacteriana e inhiben la transcripción.,3. Se unen a la subunidad 30S de los ribosomas y afectan a la traducción.,4. No pueden administrarse a personas con inmunosupresión.,5. Son especialmente activos frente a las infecciones por anaerobios.,3
2005,bir,14. La isoniazida se emplea en el tratamiento de infecciones por:,1. Mycobacterium tuberculosis.,2. Staphylococcus aureus.,3. Streptococcus pyogenes.,4. Salmonella enteritidis.,5. Listeria monocytogenes.,1
2005,bir,15. Carece de actividad antibiótica pero se usa como inhibidor de β-lactamasas:,1. Amoxicilina.,2. Imipenem.,3. Cefamandol.,4. Moxalactam.,5. Ácido clavulánico.,5
2005,bir,16. Es intracelular obligado:,1. Mycobacterium tuberculosis.,2. Rickettsia prowazekii.,3. Helicobacter pylori.,4. Staphylococcus aureus.,5. Streptococcus pneumoniae.,2
2005,bir,17. Entre los siguientes microorganismos el más sensible a la desecación es:,1. Neisseria meningitidis.,2. Neisseria gonorrhoeae.,3. Bordetella pertussis.,4. Yersinia pestis.,5. Streptococcus pyogenes.,2
2005,bir,18. Las bacterias que con mayor frecuencia producen infecciones del tracto genital en el ser humano pertenecen al género:,1. Neisseria.,2. Streptococcus.,3. Enterobacter.,4. Pseudomonas.,5. Proteus.,1
2005,bir,19. Causa  la tos ferina:,1. Bordetella.,2. Legionella.,3. Streptococcus.,4. Corynebacterium.,5. Mycobacterium.,1
2005,bir,20. La microbiota vaginal de una mujer sana fértil está dominada por bacterias del género:,1. Peptostreptococcus.,2. Bifidobacterium.,3. Eubacterium.,4. Lactobacillus.,5. Vagococcus.,4
2005,bir,21. La enfermedad de Lyme es causada por:,1. Borrelia.,2. Yersinia.,3. Mycobacterium.,4. Trypanosoma.,5. Neisseria.,1
2005,bir,22. Se replica en los fagosomas de los macrófagos alveolares:,1. Streptococcus pneumoniae.,2. Corynebacterium diphtheriae.,3. Legionella pneumophila.,4. Staphylococcus aureus.,5. Streptococcus pyogenes.,3
2005,bir,23. Se puede transmitir al hombre a través de la picadura de una pulga infectada:,1. Borrelia burgdorferi.,2. Yersinia pestis.,3. Toxoplasma gondii.,4. Bacillus anthracis.,5. Treponema pallidum.,2
2005,bir,24. Se denominan bacterias lácticas a las que:,1. Son capaces de crecer en leche.,2. Producen mayoritariamente ácido láctico al metabolizar los carbohidratos.,3. Son capaces de utilizar lactosa como única fuente de carbono.,4. Producen homoserina-lactona.,5. Son productoras de β-galactosidasa.,2
2005,bir,25. Un indicador ideal de  contaminación fecal debería:,1. Sobrevivir en el ambiente más tiempo que los patógenos entéricos.,2. Estar ausente de las heces de individuos sanos.,3. Multiplicarse en el ambiente para facilitar su detección.,4. Ser aerobio obligado.,5. Ser patógeno para el ser humano.,1
2005,bir,26. La sífilis es producida por:,1. Neisseria gonorrhoeae.,2. Treponema pallidum.,3. El herpes genital.,4. Haemophilus ducreyi.,5. Trichomonas vaginalis.,2
2005,bir,27. Se asocia habitualmente a infección urinaria:,1. Streptococcus pyogenes.,2. Lactobacillus fermentum.,3. Haemophilus influenzae.,4. Brucella abortus.,5. Escherichia coli.,5
2005,bir,28. Puede incorporar esteroles a su membrana:,1. Mycobacterium tuberculosis.,2. Micrococcus luteus.,3. Mycoplasma pneumoniae.,4. Chlamydia trachomatis.,5. Rickettsia prowazekii.,3
2005,bir,29. Un cuadro de vómitos y dolores abdominales iniciado unas tres horas después de una comida está probablemente asociado a ciertas cepas de:,1. Clostridium perfringens.,2. Escherichia coli enterohemorrágico.,3. Salmonella enterica.,4. Staphylococcus aureus.,5. Giardia intestinalis.,4
2005,bir,30. El agente etiológico más comúnmente causante de la diarrea del viajero es:,1. Escherichia coli.,2. Giardia intestinalis.,3. Entamoeba histolytica.,4. Vibrio cholerae.,5. Salmonella enterica.,1
2005,bir,31. El periodo de eclipse del ciclo replicativo de los fagos se caracteriza por la ausencia de:,1. Viriones infectivos extracelulares.,2. viriones no infectivos.,3. viriones infectivos intracelulares.,4. Ácido nucleico vírico intracelular.,5. Proteína vírica intracelular.,3
2005,bir,32. Es correcto afirmar que:,1. Todos los virus causan tumores.,2. Sólo los virus RNA producen tumores.,3. Sólo los virus DNA producen tumores.,4. Sólo los virus que producen lisis causan tumores.,5. Pueden causar tumores tanto virus DNA como RNA.,5
2005,bir,33. Contiene RNA como material genético:,1. Herpesvirus.,2. Adenovirus.,3. Coronavirus.,4. Parvovirus.,5. Poxvirus.,3
2005,bir,34. Carece de una envoltura lipídica:,1. Rhabdovirus.,2. Ortomixovirus.,3. Retrovirus.,4. Herpesvirus.,5. Reovirus.,5
2005,bir,35. La resistencia al desarrollo del SIDA en algunas personas se asocia a la carencia de:,1. La proteína receptora de quimiocinas CCR5.,2. La integrina ICAM-1.,3. La Interleucina I (IL-1).,4. El factor de necrosis tumoral (TNF).,5. El factor de crecimiento derivado de plaquetas (PDGF).,1
2005,bir,36. Requiere la transcripción inversa durante su ciclo replicativo:,1. Herpes simplex.,2. Poliovirus.,3. Gripe.,4. Hepatitis B.,5. Poxvirus.,4
2005,bir,37. Replica su genoma en el núcleo:,1. Poxvirus.,2. Coronavirus.,3. Picornavirus.,4. Rhabdovirus.,5. Ortomixovirus.,5
2005,bir,38. Está basada en virus inactivado la vacuna de:,1. La rubeola.,2. La viruela.,3. El sarampión.,4. La hepatitis A.,5. Varicela.,4
2005,bir,39. Tiene un genoma RNA segmentado:,1. Flavivirus.,2. Birnavirus.,3. Picornavirus.,4. Calicivirus.,5. Paramixovirus.,2
2005,bir,40. El método más exacto para medir la infectividad vírica es:,1. Western-blot.,2. Northern-blot.,3. Ensayo de placas.,4. Microscopía electrónica.,5. No se puede medir la infectividad vírica.,3
2005,bir,41. El primer paso para la síntesis de proteínas de un virus con RNA de cadena positiva es la:,1. Unión de los ribosomas al RNA viral.,2. Síntesis de DNA de doble cadena.,3. Síntesis de RNA de doble cadena.,4. Síntesis de RNA de polaridad negativa.,5. Entrada en el núcleo para utilizar la RNA polimerasa celular.,1
2005,bir,42. Los retrovirus ensamblan su cápside en:,1. La membrana plasmática.,2. El nucleolo.,3. El aparato de Golgi.,4. La mitocondria.,5. El núcleo.,1
2005,bir,43. Una característica fundamental en el proceso replicativo de los bacteriófagos T4 es poseer:,1. Permutación circular en el genoma de DNA de cadena sencilla.,2. Permutación circular en el genoma de DNA de doble cadena.,3. Proteína A unida a los extremos 5’ del genoma de DNA de doble cadena.,4. Proteína A unida a los extremos 5’ del genoma de DNA de cadena sencilla.,5. Extremos cohesivos en el genoma de DNA de cadena sencilla.,2
2005,bir,44. La amantadina y rimantadina inhiben la multiplicación del virus influenza A porque:,1. Interfieren con la glicosilación de la hemaglutinina.,2. Bloquean los mecanismos de corrección de la RNA polimerasa vírica.,3. Compiten con la RNA polimerasa vírica.,"4. Interaccionan con la proteína de la matriz M2, bloqueando la total descapsidación.",5. Las células infectadas no expresan las bombas de eliminación de estas drogas.,4
2005,bir,45. Posee representantes visibles al microscopio óptico la familia:,1. Picornaviridae.,2. Paramyxoiridae.,3. Papillonaviridae.,4. Poxviridae.,5. Ninguna familia vírica.,4
2005,bir,"46. De los epitopos conformacionales, se puede decir que:",1. No existen en proteínas nativas.,2. Son reconocidos por linfocitos T.,3. Son reconocidos por anticuerpos.,4. Son presentados por moléculas HLA de clase I.,5. Son presentados por moléculas HLA de clase II.,3
2005,bir,47. La inmunoglobulina predominante en sangre del recién nacido es:,1. IgA.,2. IgD.,3. IgE.,4. IgG.,5. IgM.,4
2005,bir,48. El idiotipo de un anticuerpo está determinado por la secuencia de aminoácidos de la:,1. Región constante de la cadena ligera.,2. Región variable de la cadena ligera.,3. Región constante de la cadena pesada.,4. Región variable de la cadena pesada.,5. Región variable de la cadena pesada y de la ligera.,5
2005,bir,49. Habitualmente los antí genos HLA se tipifican mediante:,1. Aglutinación en portaobjetos.,2. Microtoxicidad en placa.,3. Inmunofluorescencia por citometría de flujo.,4. Inmunoselección positiva con anticuerpos monoclonales.,5. Reacciones de inhibición de la aglutinación.,2
2005,bir,50. La citoquina implicada en el cambio de clase a IgE es:,1. IL-1.,2. IL-2.,3. TGF-beta.,4. IL-4.,5. IL-5.,4
2005,bir,51. La respuesta inmune frente a una bacteria patógena intracelular se caracteriza por:,1. La producción de IL-4.,2. El desarrollo de citotoxicidad celular dependiente de anticuerpos.,3. La producción de IFN-gamma.,4. La activación de linfocitos Th2.,5. La actuación de anticuerpos neutralizantes.,3
2005,bir,52. Los genes RAG-1 y RAG-2 intervienen en:,1. Activación del sistema del complemento.,2. Recombinación de segmentos VDJ en la codificación de inmunoglobulinas.,3. Procesamiento de péptidos endógenos.,4. Procesamiento de péptidos exógenos.,5. Codificación de factores supresores.,2
2005,bir,53. La selección negativa que tiene lugar en el timo:,1. Consigue que los linfocitos T tengan restricción MHC.,2. Adjudica especificidad antigénica a cada linfocito T individual.,3. Impide que el sistema inmune responda frente a sí mismo.,4. Potencia la viabilidad linfocitaria.,5. Frena la involución tímica.,3
2005,bir,54. La señal estimuladora  necesaria para activar linfocitos T vírgenes la da la molécula:,1. CD28.,2. CD40.,3. LFA-1.,4. IL-2.,5. Inmunoglobulina de membrana.,0
2005,bir,55. La células Th1 segregan:,1. IFN-gamma.,2. IL-4.,3. IL-5.,4. IL-6.,5. IL-10.,1
2005,bir,56. La función de la molécula CD3 en un linfocito T CD4+ es:,1. Inhibir la fijación del complemento.,2. Mediar la transducción de señales de membrana.,3. Reconocer péptidos extraños asociados a moléculas MHC de clase I.,4. Reconocer péptidos extraños asociados a moléculas MHC de clase II.,5. Interaccionar con la molécula CD2.,2
2005,bir,57. La molécula CD40 está implicada en:,1. El reconocimiento del antígeno por el linfocito T.,2. La cooperación  linfocito T-linfocito B.,3. La interacción linfocito T-macrófago.,4. La interacción del linfocito T CD8+ con su diana.,5. La interacción linfocito-endotelio.,2
2005,bir,58. CD80 es:,1. El receptor para IL-2.,2. Una molécula inhibidora de la acción del complemento.,3. Una molécula de membrana propia de células NK.,4. Una molécula que interviene en la activación del linfocito T.,5. El marcador que define a los linfocitos T helper.,4
2005,bir,59. El péptido anti génico y el heterodímero alfa/beta de la molécula MHC de clase II se unen en:,1. El retículo endoplásmico.,2. El aparato de Golgi.,3. Los ribosomas.,4. La membrana plasmática.,5. Los endosomas.,5
